,researcher_id,document-count,eid,orcid,name,subject-area
3089,57189894098,2,9-s2.0-57189894098,,Martínez-Céspedes María L.,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
3090,57189910367,3,9-s2.0-57189910367,,Khyzha Artem,"['Computer Science (all)', 'Mathematics (all)']"
3091,57189925388,10,9-s2.0-57189925388,,Carrillo José Domingo,"['Computer Science (all)', 'Social Sciences (all)', 'Engineering (all)']"
3092,57189996688,8,9-s2.0-57189996688,0000-0001-9113-0414,Escott Carlos,"['Chemistry (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Engineering (all)']"
3093,57189998374,2,9-s2.0-57189998374,,Figueroa Antonio,"['Physics and Astronomy (all)', 'Energy (all)']"
3094,57190003062,1,9-s2.0-57190003062,,Vakaruk Stanislav,"['Engineering (all)', 'Computer Science (all)']"
3095,57190029927,5,9-s2.0-57190029927,,Fernández-Añez Victoria,"['Social Sciences (all)', 'Mathematics (all)', 'Computer Science (all)']"
3096,57190032359,2,9-s2.0-57190032359,,Collado-Lara Marta,"['Computer Science (all)', 'Mathematics (all)', 'Social Sciences (all)']"
3097,57190032630,2,9-s2.0-57190032630,,Guzmán-Araña Silvia,"['Computer Science (all)', 'Social Sciences (all)', 'Mathematics (all)']"
3098,57190046397,2,9-s2.0-57190046397,,Cerrillo Guillermo Tardio,"['Earth and Planetary Sciences (all)', 'Engineering (all)']"
3099,57190049216,3,9-s2.0-57190049216,,Pérez Carlos Herrera,"['Computer Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Social Sciences (all)']"
3100,57190067665,6,9-s2.0-57190067665,,De León Jorge,"['Computer Science (all)', 'Engineering (all)', 'Chemistry (all)']"
3101,57190068550,6,9-s2.0-57190068550,,Garcia-Aunon Pablo,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
3102,57190073686,2,9-s2.0-57190073686,,Caballero Alfonso Mateos,"['Computer Science (all)', 'Decision Sciences (all)']"
3103,57190093476,3,9-s2.0-57190093476,,Raposo Álvaro P.,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
3104,57190127688,4,9-s2.0-57190127688,,Velamazán Mario,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)', 'Earth and Planetary Sciences (all)']"
3105,57190134134,1,9-s2.0-57190134134,,Colon Víctor Oliveros,"['Engineering (all)', 'Chemistry (all)', 'Physics and Astronomy (all)']"
3106,57190136424,2,9-s2.0-57190136424,,Rezvanian Parsa,"['Multidisciplinary', 'Materials Science (all)']"
3107,57190138702,2,9-s2.0-57190138702,,González-Posada Vicente,"['Engineering (all)', 'Physics and Astronomy (all)']"
3108,57190164012,2,9-s2.0-57190164012,,Castañeda-Sabadell I.,"['Engineering (all)', 'Environmental Science (all)']"
3109,57190172083,2,9-s2.0-57190172083,,García-Cepeda Francisco,"['Earth and Planetary Sciences (all)', 'Social Sciences (all)', 'Engineering (all)']"
3110,57190186469,2,9-s2.0-57190186469,,García-Valle Gonzalo,"['Computer Science (all)', 'Engineering (all)', 'Materials Science (all)']"
3111,57190188974,3,9-s2.0-57190188974,,Gong Bing,"['Environmental Science (all)', 'Computer Science (all)', 'Engineering (all)']"
3112,57190189506,3,9-s2.0-57190189506,,Valle Roberto,"['Mathematics (all)', 'Computer Science (all)']"
3113,57190211290,3,9-s2.0-57190211290,,Acosta J.,"['Environmental Science (all)', 'Engineering (all)', 'Business, Management and Accounting (all)']"
3114,57190211866,16,9-s2.0-57190211866,0000-0002-8313-7023,Durães Dalila,"['Computer Science (all)', 'Engineering (all)', 'Decision Sciences (all)']"
3115,57190231568,3,9-s2.0-57190231568,,Fábrega Jordi,"['Medicine (all)', 'Immunology and Microbiology (all)', 'Earth and Planetary Sciences (all)']"
3116,57190247974,10,9-s2.0-57190247974,,Martín Ángel Lozano,"['Engineering (all)', 'Computer Science (all)', 'Social Sciences (all)']"
3117,57190250774,4,9-s2.0-57190250774,,Aparicio Ángel,[]
3118,57190272476,2,9-s2.0-57190272476,,González Luis F.,"['Computer Science (all)', 'Mathematics (all)']"
3119,57190275230,7,9-s2.0-57190275230,,Matri Pierre,[]
3120,57190283136,2,9-s2.0-57190283136,,Colomer Juan Bautista Montalvá,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
3121,57190337807,1,9-s2.0-57190337807,,Lei Zhang,"['Physics and Astronomy (all)', 'Computer Science (all)']"
3122,57190347361,2,9-s2.0-57190347361,,Miño Marco Moncayo,"['Agricultural and Biological Sciences (all)', 'Social Sciences (all)', 'Economics, Econometrics and Finance (all)']"
3123,57190348132,4,9-s2.0-57190348132,,Yuan Xin,"['Physics and Astronomy (all)', 'Computer Science (all)', 'Engineering (all)']"
3124,57190372236,3,9-s2.0-57190372236,,Ojeda J. C.,"['Social Sciences (all)', 'Computer Science (all)']"
3125,57190381701,4,9-s2.0-57190381701,,García-Rial Federico,"['Computer Science (all)', 'Physics and Astronomy (all)', 'Engineering (all)']"
3126,57190384005,4,9-s2.0-57190384005,,Medina Nelson Flores,"['Engineering (all)', 'Materials Science (all)']"
3127,57190391165,2,9-s2.0-57190391165,,Eckert Martina,"['Physics and Astronomy (all)', 'Engineering (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
3128,57190399962,10,9-s2.0-57190399962,,Bavle Hriday,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
3129,57190404560,8,9-s2.0-57190404560,,Rodríguez-Ramos Alejandro,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
3130,57190489941,5,9-s2.0-57190489941,,Nuño Luis,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
3131,57190491645,1,9-s2.0-57190491645,,Izaguirre-Alza P.,[]
3132,57190492529,3,9-s2.0-57190492529,,Bobrowski Kamil,"['Engineering (all)', 'Mathematics (all)', 'Chemical Engineering (all)']"
3133,57190496225,3,9-s2.0-57190496225,,Abbruzzese Gennaro,"['Engineering (all)', 'Mathematics (all)', 'Computer Science (all)']"
3134,57190496706,1,9-s2.0-57190496706,,López Mariola Gómez,[]
3135,57190519197,2,9-s2.0-57190519197,,Chávez-Modena Miguel,"['Engineering (all)', 'Computer Science (all)']"
3136,57190527600,2,9-s2.0-57190527600,,Fidalgo J. M.,"['Environmental Science (all)', 'Chemical Engineering (all)', 'Chemistry (all)']"
3137,57190574323,3,9-s2.0-57190574323,,Luzardo-Socorro Raquel,"['Biochemistry, Genetics and Molecular Biology (all)', 'Medicine (all)', 'Nursing (all)']"
3138,57190677253,1,9-s2.0-57190677253,,De Cuerva Félix Bendito Muñoz,"['Engineering (all)', 'Social Sciences (all)']"
3139,57190686434,4,9-s2.0-57190686434,,Ortiz Carlos,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)', 'Earth and Planetary Sciences (all)']"
3140,57190729683,2,9-s2.0-57190729683,,González-Fernández Agustín,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Materials Science (all)']"
3141,57190732380,1,9-s2.0-57190732380,,Ospina Evelyn,"['Materials Science (all)', 'Physics and Astronomy (all)', 'Energy (all)']"
3142,57190771715,4,9-s2.0-57190771715,,Corrente Fabio,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Computer Science (all)']"
3143,57190809677,6,9-s2.0-57190809677,,Muñoz José Luis,"['Computer Science (all)', 'Engineering (all)', 'Chemical Engineering (all)']"
3144,57190816402,3,9-s2.0-57190816402,,Cabedo Rosa,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
3145,57190850541,43,9-s2.0-57190850541,,Lassaletta Luis,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)', 'Earth and Planetary Sciences (all)']"
3146,57190854550,4,9-s2.0-57190854550,,Fernández-Toribio Juan Carlos,"['Materials Science (all)', 'Chemistry (all)', 'Engineering (all)']"
3147,57190859114,1,9-s2.0-57190859114,,Jimenez Alberto Escalada,"['Computer Science (all)', 'Mathematics (all)']"
3148,57190884262,10,9-s2.0-57190884262,,Ramiro José Bruno,"['Physics and Astronomy (all)', 'Materials Science (all)']"
3149,57190938156,1,9-s2.0-57190938156,,Mendes J.,[]
3150,57190953590,2,9-s2.0-57190953590,,Sampedro Sergio Santos,[]
3151,57190955877,2,9-s2.0-57190955877,,Flores Alberto Almena,[]
3152,57190956416,3,9-s2.0-57190956416,,Encinas Vicente Gómez,[]
3153,57190984570,2,9-s2.0-57190984570,,Maestro Teresa,"['Economics, Econometrics and Finance (all)', 'Social Sciences (all)', 'Agricultural and Biological Sciences (all)']"
3154,57191035891,2,9-s2.0-57191035891,,Martín Sergio Conde,"['Engineering (all)', 'Mathematics (all)', 'Physics and Astronomy (all)']"
3155,57191038435,2,9-s2.0-57191038435,,Herrero Ricardo,"['Engineering (all)', 'Physics and Astronomy (all)', 'Energy (all)']"
3156,57191039768,3,9-s2.0-57191039768,,Bernal Enrique,"['Engineering (all)', 'Energy (all)', 'Materials Science (all)']"
3157,57191040334,3,9-s2.0-57191040334,,Ezquerro Marta,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)']"
3158,57191070311,3,9-s2.0-57191070311,,Sanz Alvaro Rodríguez,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
3159,57191103256,1,9-s2.0-57191103256,,De La Ulagares Orden M.,"['Materials Science (all)', 'Chemistry (all)', 'Physics and Astronomy (all)']"
3160,57191128563,14,9-s2.0-57191128563,,García Raquel A.Vázquez,"['Biochemistry, Genetics and Molecular Biology (all)', 'Medicine (all)', 'Mathematics (all)']"
3161,57191167780,2,9-s2.0-57191167780,,Escobar Adrián,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
3162,57191168710,2,9-s2.0-57191168710,,Lopez-Torres Olga,"['Biochemistry, Genetics and Molecular Biology (all)', 'Chemistry (all)', 'Medicine (all)']"
3163,57191169270,3,9-s2.0-57191169270,,Heras Jesús Ángel,"['Computer Science (all)', 'Mathematics (all)']"
3164,57191172084,2,9-s2.0-57191172084,,Revenga Javier Butragueño,"['Health Professions  (all)', 'Medicine (all)']"
3165,57191172334,5,9-s2.0-57191172334,,Martín-Antón Mario,"['Environmental Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
3166,57191195423,13,9-s2.0-57191195423,,Martínez Maria Luisa,"['Mathematics (all)', 'Computer Science (all)', 'Engineering (all)']"
3167,57191196630,3,9-s2.0-57191196630,,Del Val Jorge,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
3168,57191227292,1,9-s2.0-57191227292,,Leon Carlos Moreno,"['Engineering (all)', 'Computer Science (all)']"
3169,57191247385,10,9-s2.0-57191247385,,Gallego Eutiquio,"['Agricultural and Biological Sciences (all)', 'Engineering (all)', 'Chemical Engineering (all)']"
3170,57191247665,2,9-s2.0-57191247665,,Ruiz C.,[]
3171,57191255064,3,9-s2.0-57191255064,,Bermejo Alvaro,"['Computer Science (all)', 'Mathematics (all)']"
3172,57191277007,6,9-s2.0-57191277007,,Beltrán F. R.,"['Materials Science (all)', 'Environmental Science (all)', 'Engineering (all)']"
3173,57191283909,2,9-s2.0-57191283909,,Domínguez Guiomar Martín,"['Engineering (all)', 'Social Sciences (all)', 'Arts and Humanities (all)']"
3174,57191291816,34,9-s2.0-57191291816,,Alonso Gustavo,"['Engineering (all)', 'Physics and Astronomy (all)', 'Social Sciences (all)']"
3175,57191345852,2,9-s2.0-57191345852,,Santos Juan,"['Computer Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
3176,57191375743,6,9-s2.0-57191375743,,Ulzurrún Gonzalo S.D.,"['Engineering (all)', 'Materials Science (all)']"
3177,57191408292,8,9-s2.0-57191408292,,Pérez Libia,"['Environmental Science (all)', 'Engineering (all)', 'Earth and Planetary Sciences (all)']"
3178,57191433280,3,9-s2.0-57191433280,,Li Ning,"['Earth and Planetary Sciences (all)', 'Engineering (all)', 'Environmental Science (all)']"
3179,57191440035,1,9-s2.0-57191440035,,Tendero-Caballero Ricardo,[]
3180,57191443187,5,9-s2.0-57191443187,,Arroyo-Gallego Teresa,"['Medicine (all)', 'Multidisciplinary', 'Engineering (all)']"
3181,57191444793,2,9-s2.0-57191444793,,Merlo-Mas Josep,[]
3182,57191495308,2,9-s2.0-57191495308,,Verdugo Verónica,"['Medicine (all)', 'Engineering (all)']"
3183,57191516457,4,9-s2.0-57191516457,,Cañizo C. Del,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
3184,57191522042,1,9-s2.0-57191522042,,Cobos José A.,"['Energy (all)', 'Engineering (all)']"
3185,57191525569,25,9-s2.0-57191525569,,Pastorino Matteo,"['Engineering (all)', 'Computer Science (all)', 'Medicine (all)']"
3186,57191530047,2,9-s2.0-57191530047,,Vandenplas O.,"['Medicine (all)', 'Nursing (all)']"
3187,57191536311,5,9-s2.0-57191536311,,De Andrés-García Isabel,"['Materials Science (all)', 'Earth and Planetary Sciences (all)', 'Physics and Astronomy (all)']"
3188,57191587503,3,9-s2.0-57191587503,,Trueba Ignacio,"['Chemical Engineering (all)', 'Medicine (all)']"
3189,57191589726,1,9-s2.0-57191589726,,José M Postigo Mijarra,"['Earth and Planetary Sciences (all)', 'Agricultural and Biological Sciences (all)']"
3190,57191616280,2,9-s2.0-57191616280,,Aguado Ignacio,"['Computer Science (all)', 'Engineering (all)']"
3191,57191618829,2,9-s2.0-57191618829,,Gonzalez Jose Manuel Navarro,"['Computer Science (all)', 'Energy (all)', 'Physics and Astronomy (all)']"
3192,57191628351,1,9-s2.0-57191628351,,Purkiss Javier Boned,[]
3193,57191634406,8,9-s2.0-57191634406,,De Córdoba Ricardo,"['Social Sciences (all)', 'Arts and Humanities (all)', 'Engineering (all)']"
3194,57191667509,3,9-s2.0-57191667509,,Badenes Carlos,[]
3195,57191728003,31,9-s2.0-57191728003,,López Carmen,"['Biochemistry, Genetics and Molecular Biology (all)', 'Chemical Engineering (all)', 'Immunology and Microbiology (all)']"
3196,57191729034,1,9-s2.0-57191729034,,Mancebo J. A.,"['Social Sciences (all)', 'Engineering (all)']"
3197,57191737477,2,9-s2.0-57191737477,,Ambit Héctor,"['Computer Science (all)', 'Health Professions  (all)', 'Medicine (all)']"
3198,57191737680,2,9-s2.0-57191737680,,Castro Irene,[]
3199,57191744848,2,9-s2.0-57191744848,,Mũoz Alberto,"['Medicine (all)', 'Neuroscience (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
3200,57191745498,6,9-s2.0-57191745498,0000-0003-2695-0779,Izquierdo-Díaz Miguel,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Chemistry (all)']"
3201,57191746652,3,9-s2.0-57191746652,,Rodríguez-Rivero Rocío,"['Social Sciences (all)', 'Engineering (all)', 'Business, Management and Accounting (all)']"
3202,57191747720,4,9-s2.0-57191747720,,Rodríguez Carlos,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
3203,57191822389,2,9-s2.0-57191822389,0000-0002-2657-6417,Villena Escribano B. M.,"['Medicine (all)', 'Social Sciences (all)', 'Engineering (all)']"
3204,57191824736,2,9-s2.0-57191824736,0000-0002-6770-6708,Romero Barriuso A.,"['Social Sciences (all)', 'Engineering (all)', 'Medicine (all)']"
3205,57191841839,1,9-s2.0-57191841839,,Pérez-Fernández S.,"['Materials Science (all)', 'Agricultural and Biological Sciences (all)', 'Chemical Engineering (all)']"
3206,57191847931,1,9-s2.0-57191847931,,Rejas M.,"['Chemical Engineering (all)', 'Materials Science (all)', 'Engineering (all)']"
3207,57191857309,1,9-s2.0-57191857309,,García Ester Higueras,"['Computer Science (all)', 'Social Sciences (all)']"
3208,57191863755,1,9-s2.0-57191863755,,Lozano I.,[]
3209,57191875976,2,9-s2.0-57191875976,,Giles Maria Jose Melcon De,"['Computer Science (all)', 'Mathematics (all)']"
3210,57191876218,5,9-s2.0-57191876218,,Pérez Marina,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
3211,57191878744,2,9-s2.0-57191878744,,Blas Alejandro,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)', 'Decision Sciences (all)']"
3212,57191887886,2,9-s2.0-57191887886,,Gazapo Manuel,[]
3213,57191889164,6,9-s2.0-57191889164,,Martín-Sotoca Juan J.,"['Agricultural and Biological Sciences (all)', 'Earth and Planetary Sciences (all)', 'Mathematics (all)']"
3214,57191891024,5,9-s2.0-57191891024,,Díaz-Maroto Patricia F.,"['Engineering (all)', 'Computer Science (all)', 'Health Professions  (all)']"
3215,57191891146,1,9-s2.0-57191891146,,You C.,"['Physics and Astronomy (all)', 'Earth and Planetary Sciences (all)']"
3216,57191896122,4,9-s2.0-57191896122,0000-0003-3547-2190,Allen-Perkins Alfonso,"['Physics and Astronomy (all)', 'Mathematics (all)']"
3217,57191899610,2,9-s2.0-57191899610,,Plaza Ignacio,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
3218,57191906761,3,9-s2.0-57191906761,,Briongos Samira,[]
3219,57191910084,2,9-s2.0-57191910084,,Betancurt Jonathan Ospina,"['Medicine (all)', 'Social Sciences (all)']"
3220,57191915181,1,9-s2.0-57191915181,,Frutos Sergio,"['Computer Science (all)', 'Health Professions  (all)']"
3221,57191916624,7,9-s2.0-57191916624,,Li Chuang,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Engineering (all)']"
3222,57191921647,1,9-s2.0-57191921647,,Gil Almudena,[]
3223,57191923899,1,9-s2.0-57191923899,,Macaya David,"['Environmental Science (all)', 'Energy (all)', 'Chemistry (all)']"
3224,57191951837,7,9-s2.0-57191951837,,Martínez Víctor J.,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
3225,57191955922,2,9-s2.0-57191955922,,Martínez Eliana,"['Earth and Planetary Sciences (all)', 'Agricultural and Biological Sciences (all)', 'Engineering (all)']"
3226,57191958589,1,9-s2.0-57191958589,,González A. Güemes,"['Health Professions  (all)', 'Computer Science (all)']"
3227,57191996461,1,9-s2.0-57191996461,,Elorza Tenreiro Francisco J.,[]
3228,57192085390,8,9-s2.0-57192085390,,Vázquez Eduardo,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Immunology and Microbiology (all)']"
3229,57192117329,3,9-s2.0-57192117329,,Ferrera Antonio,"['Physics and Astronomy (all)', 'Environmental Science (all)', 'Multidisciplinary']"
3230,57192119143,1,9-s2.0-57192119143,,Ramos Juan A Hernandez,[]
3231,57192153274,1,9-s2.0-57192153274,,Jiménez Pablo,[]
3232,57192158807,4,9-s2.0-57192158807,,Rodrigo G. A.,"['Engineering (all)', 'Materials Science (all)']"
3233,57192210219,3,9-s2.0-57192210219,,Del Campo G.,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
3234,57192210707,4,9-s2.0-57192210707,,Romojaro Pablo,"['Energy (all)', 'Physics and Astronomy (all)', 'Engineering (all)']"
3235,57192233934,2,9-s2.0-57192233934,,Tena Mario,"['Engineering (all)', 'Social Sciences (all)']"
3236,57192233935,3,9-s2.0-57192233935,,León Javier,"['Engineering (all)', 'Social Sciences (all)', 'Mathematics (all)']"
